,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
188,181,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,14,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.3,7.0,0.8,0,0.05,0.01,0.06,0.07,60,-36651,319440,7170,43821,181,Christopher Nkunku,60,MID,Man Utd,Chelsea,Chelsea
189,182,74,Liverpool,2,False,2024-10-20T15:30:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,0,0,8,2.2,16.3,18.0,3.7,1,0.38,0.17,0.55,1.94,108,206797,5339039,313974,107177,182,Cole Palmer,109,MID,Man Utd,Chelsea,Chelsea
190,183,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1790,25676,0,1790,183,Đorđe Petrović,44,GKP,Man Utd,Chelsea,Chelsea
191,184,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,37,0,0,0,0,0,0,0,1,0,0,0,-6,0.0,2.9,4.0,0.7,0,0.12,0.14,0.26,0.09,45,481,28030,3054,2573,184,Renato Palma Veiga,45,MID,Man Utd,Chelsea,Chelsea
192,185,74,Liverpool,2,False,2024-10-20T15:30:00Z,2,1,8,90,0,0,0,2,0,0,0,0,0,3,0,13,26.8,0.0,0.0,2.7,1,0.00,0.01,0.01,1.94,47,-23545,1249875,73581,97126,185,Robert Sánchez,47,GKP,Man Utd,Chelsea,Chelsea
193,187,74,Liverpool,-1,False,2024-10-20T15:30:00Z,2,1,8,52,0,0,0,2,0,0,0,1,0,0,0,-2,2.4,0.6,0.0,0.3,1,0.00,0.00,0.00,1.84,44,-1302,20411,775,2077,187,Tosin Adarabioyo,44,DEF,Man Utd,Chelsea,Chelsea
194,189,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15735,52554,535,16270,189,Wesley Fofana,45,DEF,Man Utd,Chelsea,Chelsea
195,386,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.9,10.0,1.4,1,0.00,0.03,0.03,1.15,64,-25481,264631,22801,48282,386,Jadon Sancho,64,MID,Man Utd,Chelsea,Chelsea
196,560,74,Liverpool,1,False,2024-10-20T15:30:00Z,2,1,8,45,0,0,0,1,0,0,0,0,0,0,0,6,8.6,40.9,1.0,5.1,0,0.02,0.09,0.11,0.78,62,-5707,51808,727,6434,560,Pedro Lomba Neto,62,MID,Man Utd,Chelsea,Chelsea
197,575,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-129,2702,0,129,575,Caleb Wiley,40,DEF,Man Utd,Chelsea,Chelsea
198,581,74,Liverpool,0,False,2024-10-20T15:30:00Z,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-517,22346,692,1209,581,Filip Jørgensen,43,GKP,Man Utd,Chelsea,Chelsea
199,621,85,Newcastle,0,True,2024-10-27T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,61,-2133,56228,1504,3637,621,João Félix Sequeira,61,MID,Man Utd,Chelsea,Chelsea
200,11,77,Nott'm Forest,2,False,2024-10-21T19:00:00Z,1,0,8,65,0,0,0,1,0,0,0,0,0,0,0,18,13.8,41.7,49.0,10.5,1,0.25,0.06,0.31,1.35,59,-6178,100908,8875,15053,11,Eddie Nketiah,59,FWD,Wolves,Crystal Palace,Crystal Palace
201,159,77,Nott'm Forest,2,False,2024-10-21T19:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,17,33.4,15.1,6.0,5.5,1,0.09,0.05,0.14,1.62,44,405,16026,927,522,159,Trevoh Chalobah,44,DEF,Wolves,Crystal Palace,Crystal Palace
202,190,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1250,15274,0,1250,190,Naouirou Ahamada,45,MID,Wolves,Crystal Palace,Crystal Palace
203,193,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-787,6669,28,815,193,Cheick Doucouré,49,MID,Wolves,Crystal Palace,Crystal Palace
204,194,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1608,12589,37,1645,194,Chris Richards,44,DEF,Wolves,Crystal Palace,Crystal Palace
205,195,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-344,5998,30,374,195,Chadi Riad Dnanou,43,DEF,Wolves,Crystal Palace,Crystal Palace
206,196,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,71,12129,466,395,196,Nathaniel Clyne,44,DEF,Wolves,Crystal Palace,Crystal Palace
207,197,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12,308,0,12,197,Malcolm Ebiowei,45,MID,Wolves,Crystal Palace,Crystal Palace
208,199,77,Nott'm Forest,2,False,2024-10-21T19:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,16,15.0,15.8,33.0,6.4,1,0.30,0.08,0.38,1.62,68,-152257,1529494,36046,188303,199,Eberechi Eze,67,MID,Wolves,Crystal Palace,Crystal Palace
209,200,77,Nott'm Forest,2,False,2024-10-21T19:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,8,17.6,1.5,2.0,2.1,1,0.00,0.01,0.01,1.62,44,30805,682869,53196,22391,200,Marc Guéhi,44,DEF,Wolves,Crystal Palace,Crystal Palace
210,201,77,Nott'm Forest,3,False,2024-10-21T19:00:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,5,0,10,29.8,0.0,0.0,3.0,1,0.00,0.00,0.00,1.62,45,-14258,1140329,39256,53514,201,Dean Henderson,44,GKP,Wolves,Crystal Palace,Crystal Palace
211,202,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-228,8773,145,373,202,Rob Holding,43,DEF,Wolves,Crystal Palace,Crystal Palace
212,203,77,Nott'm Forest,2,False,2024-10-21T19:00:00Z,1,0,8,73,0,0,0,1,0,0,0,0,0,0,0,14,23.8,44.7,5.0,7.4,1,0.08,0.06,0.14,1.56,49,-101,3779,140,241,203,Will Hughes,49,MID,Wolves,Crystal Palace,Crystal Palace
213,205,77,Nott'm Forest,1,False,2024-10-21T19:00:00Z,1,0,8,87,0,0,0,1,0,0,0,1,0,0,0,9,11.6,23.8,11.0,4.6,1,0.20,0.03,0.23,1.62,52,-1393,16876,515,1908,205,Daichi Kamada,51,MID,Wolves,Crystal Palace,Crystal Palace
214,206,77,Nott'm Forest,1,False,2024-10-21T19:00:00Z,1,0,8,90,0,0,0,1,0,0,0,1,0,0,0,12,21.6,11.8,6.0,3.9,1,0.02,0.01,0.03,1.62,48,208,6157,586,378,206,Jefferson Lerma Solís,48,MID,Wolves,Crystal Palace,Crystal Palace
215,207,77,Nott'm Forest,1,False,2024-10-21T19:00:00Z,1,0,8,24,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,25.0,2.8,0,0.12,0.00,0.12,0.27,74,-33176,358136,18425,51601,207,Jean-Philippe Mateta,73,FWD,Wolves,Crystal Palace,Crystal Palace
216,208,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-5976,65902,580,6556,208,Matheus França de Oliveira,44,MID,Wolves,Crystal Palace,Crystal Palace
217,209,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-897,68680,1400,2297,209,Remi Matthews,40,GKP,Wolves,Crystal Palace,Crystal Palace
218,210,77,Nott'm Forest,2,False,2024-10-21T19:00:00Z,1,0,8,73,0,0,0,1,0,0,0,0,0,0,0,2,8.4,1.4,0.0,1.0,1,0.00,0.00,0.00,1.56,49,-3698,170947,7126,10824,210,Tyrick Mitchell,49,DEF,Wolves,Crystal Palace,Crystal Palace
219,211,77,Nott'm Forest,1,False,2024-10-21T19:00:00Z,1,0,8,90,0,0,0,1,0,0,0,1,0,0,0,12,23.4,31.2,0.0,5.5,1,0.00,0.08,0.08,1.62,48,-38547,193955,569,39116,211,Daniel Muñoz,48,DEF,Wolves,Crystal Palace,Crystal Palace
220,212,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,152,0,9,212,David Ozoh,45,MID,Wolves,Crystal Palace,Crystal Palace
221,213,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-531,5397,0,531,213,Jesurun Rak-Sakyi,45,MID,Wolves,Crystal Palace,Crystal Palace
222,214,77,Nott'm Forest,1,False,2024-10-21T19:00:00Z,1,0,8,16,0,0,0,0,0,0,0,0,0,0,0,5,8.0,1.2,17.0,2.6,0,0.04,0.01,0.05,0.06,48,-440,7497,235,675,214,Jeffrey Schlupp,47,MID,Wolves,Crystal Palace,Crystal Palace
223,215,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-375,11337,157,532,215,Joel Ward,43,DEF,Wolves,Crystal Palace,Crystal Palace
224,216,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-2513,31570,1033,3546,216,Adam Wharton,48,MID,Wolves,Crystal Palace,Crystal Palace
225,445,77,Nott'm Forest,0,False,2024-10-21T19:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-85960,1396232,2212,88172,445,Matt Turner,40,GKP,Wolves,Crystal Palace,Crystal Palace
226,585,77,Nott'm Forest,1,False,2024-10-21T19:00:00Z,1,0,8,16,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,0,0.00,0.00,0.00,0.06,58,-323,19577,1219,1542,585,Ismaïla Sarr,57,MID,Wolves,Crystal Palace,Crystal Palace
227,156,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-312,6048,97,409,156,Armando Broja,54,FWD,Southampton,Everton,Everton
228,217,73,Ipswich,3,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,0,11,13.8,23.5,2.0,3.9,1,0.00,0.07,0.07,1.25,52,1315,25536,2939,1624,217,Abdoulaye Doucouré,52,MID,Southampton,Everton,Everton
229,218,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-3843,70294,3607,7450,218,Norberto Bercique Gomes Betuncal,50,FWD,Southampton,Everton,Everton
230,219,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-3738,76691,1072,4810,219,Jarrad Branthwaite,48,DEF,Southampton,Everton,Everton
231,220,73,Ipswich,2,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,0,5,9.2,0.9,69.0,7.9,1,1.31,0.00,1.31,1.25,60,24216,667974,80358,56142,220,Dominic Calvert-Lewin,60,FWD,Southampton,Everton,Everton
232,221,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,86,3091,218,132,221,Séamus Coleman,43,DEF,Southampton,Everton,Everton
233,222,73,Ipswich,3,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,0,16,5.6,2.0,2.0,1.0,1,0.00,0.01,0.01,1.25,49,-50,5492,317,367,222,Idrissa Gueye,49,MID,Southampton,Everton,Everton
234,223,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,28,2156,281,253,223,James Garner,50,MID,Southampton,Everton,Everton
235,224,73,Ipswich,3,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,0,15,16.8,14.9,14.0,4.6,1,0.00,0.21,0.21,1.25,53,1031,14264,1806,775,224,Jack Harrison,53,MID,Southampton,Everton,Everton
236,225,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2042,28139,0,2042,225,Mason Holgate,40,DEF,Southampton,Everton,Everton
237,226,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15562,111016,2915,18477,226,Tim Iroegbunam,45,MID,Southampton,Everton,Everton
238,227,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-229,47060,1358,1587,227,João Neves Virgínia,40,GKP,Southampton,Everton,Everton
239,228,73,Ipswich,14,False,2024-10-19T14:15:00Z,0,2,8,90,1,0,1,0,0,0,0,1,0,0,3,40,55.4,0.1,19.0,7.5,1,0.03,0.00,0.03,1.25,41,51659,701798,68967,17308,228,Michael Keane,42,DEF,Southampton,Everton,Everton
240,229,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-4219,42865,0,4219,229,Neal Maupay,49,FWD,Southampton,Everton,Everton
241,230,73,Ipswich,6,False,2024-10-19T14:15:00Z,0,2,8,90,0,1,1,0,0,0,0,0,0,0,0,23,26.8,34.5,20.0,8.1,1,0.05,0.18,0.23,1.25,57,338793,1121723,386029,47236,230,Dwight McNeil,58,MID,Southampton,Everton,Everton
242,231,73,Ipswich,7,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,1,32,22.0,5.5,0.0,2.8,1,0.00,0.01,0.01,1.25,43,-26175,418956,10478,36653,231,Vitalii Mykolenko,43,DEF,Southampton,Everton,Everton
243,232,73,Ipswich,9,False,2024-10-19T14:15:00Z,0,2,8,80,1,0,1,0,0,0,0,0,0,0,3,40,44.4,1.1,26.0,7.2,1,0.29,0.13,0.42,1.04,54,8805,112110,20371,11566,232,Iliman Ndiaye,54,FWD,Southampton,Everton,Everton
244,234,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-6,1205,45,51,234,Nathan Patterson,44,DEF,Southampton,Everton,Everton
245,235,73,Ipswich,6,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,2,0,28,15.8,0.0,0.0,1.6,1,0.00,0.00,0.00,1.25,48,115903,965800,138254,22351,235,Jordan Pickford,48,GKP,Southampton,Everton,Everton
246,236,73,Ipswich,6,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,0,26,19.2,0.1,4.0,2.3,1,0.00,0.00,0.00,1.25,48,22409,132645,27477,5068,236,James Tarkowski,48,DEF,Southampton,Everton,Everton
247,237,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,100,1306,199,99,237,Youssef Ramalho Chermiti,49,FWD,Southampton,Everton,Everton
248,238,73,Ipswich,6,False,2024-10-19T14:15:00Z,0,2,8,90,0,0,1,0,0,0,0,0,0,0,0,27,24.2,23.0,7.0,5.4,1,0.06,0.10,0.16,1.25,45,23257,47526,25928,2671,238,Ashley Young,45,DEF,Southampton,Everton,Everton
249,577,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-366,7132,121,487,577,Jesper Lindstrøm,52,MID,Southampton,Everton,Everton
250,582,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-563,18074,569,1132,582,Jake O'Brien,47,DEF,Southampton,Everton,Everton
251,603,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-518,24064,1267,1785,603,Harrison Armstrong,45,MID,Southampton,Everton,Everton
252,614,73,Ipswich,0,False,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-25,584,0,25,614,Jenson Metcalfe,45,MID,Southampton,Everton,Everton
253,624,87,Fulham,0,True,2024-10-26T16:30:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,667,27447,1262,595,624,Asmir Begovic,40,GKP,Southampton,Everton,Everton
254,627,87,Fulham,0,True,2024-10-26T16:30:00Z,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,70,7516,404,334,627,Roman Dixon,40,DEF,Southampton,Everton,Everton
255,10,72,Aston Villa,1,True,2024-10-19T14:00:00Z,1,3,8,22,0,0,0,1,0,0,0,0,0,0,0,6,6.8,30.5,2.0,3.9,0,0.00,0.11,0.11,0.17,50,816,11147,1670,854,10,Reiss Nelson,50,MID,Fulham,Brentford,Fulham
256,19,72,Aston Villa,1,True,2024-10-19T14:00:00Z,1,3,8,79,0,0,0,3,0,0,0,1,0,0,0,7,6.0,2.9,2.0,1.1,1,0.00,0.01,0.01,1.62,57,-101129,2859195,104354,205483,19,Emile Smith Rowe,57,MID,Fulham,Brentford,Fulham
257,191,72,Aston Villa,-2,True,2024-10-19T14:00:00Z,1,3,8,63,0,0,0,3,0,0,0,0,1,0,0,-5,10.0,1.2,0.0,1.1,1,0.00,0.01,0.01,1.29,43,-36051,931205,15462,51513,191,Joachim Andersen,43,DEF,Fulham,Brentford,Fulham
258,239,72,Aston Villa,2,True,2024-10-19T14:00:00Z,1,3,8,67,0,0,0,2,0,0,0,0,0,0,0,12,4.4,21.7,8.0,3.4,1,0.00,0.27,0.27,1.51,51,13281,404709,47349,34068,239,Adama Traoré,51,MID,Fulham,Brentford,Fulham
259,240,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,67,0,0,0,2,0,0,1,0,0,0,0,3,7.0,15.3,21.0,4.3,1,0.92,0.24,1.16,1.51,53,8184,188464,17405,9221,240,Andreas Hoelgebaum Pereira,53,MID,Fulham,Brentford,Fulham
260,241,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,90,0,0,0,3,0,0,0,1,0,0,0,-1,16.4,1.7,0.0,1.8,1,0.00,0.01,0.01,1.68,45,414,44515,2734,2320,241,Calvin Bassey,45,DEF,Fulham,Brentford,Fulham
261,242,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,134,49820,1325,1191,242,Steven Benda,40,GKP,Fulham,Brentford,Fulham
262,243,72,Aston Villa,1,True,2024-10-19T14:00:00Z,1,3,8,10,0,0,0,0,0,0,0,0,0,0,0,9,6.4,15.8,0.0,2.2,0,0.00,0.31,0.31,0.06,48,-62,3563,142,204,243,Tom Cairney,48,MID,Fulham,Brentford,Fulham
263,244,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-8359,103981,1887,10246,244,Timothy Castagne,42,DEF,Fulham,Brentford,Fulham
264,245,72,Aston Villa,-2,True,2024-10-19T14:00:00Z,1,3,8,22,0,0,0,1,1,0,0,1,0,0,0,-9,0.0,0.4,19.0,1.7,0,0.03,0.00,0.03,0.17,45,-875,25825,345,1220,245,Issa Diop,44,DEF,Fulham,Brentford,Fulham
265,246,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-20,567,0,20,246,Luke Harris,45,MID,Fulham,Brentford,Fulham
266,247,72,Aston Villa,2,True,2024-10-19T14:00:00Z,1,3,8,90,0,0,0,3,0,0,0,0,0,0,0,16,17.6,18.9,2.0,3.9,1,0.00,0.20,0.20,1.68,55,-1873,115921,9343,11216,247,Alex Iwobi,55,MID,Fulham,Brentford,Fulham
267,248,72,Aston Villa,5,True,2024-10-19T14:00:00Z,1,3,8,90,0,1,0,3,0,0,0,0,0,4,0,14,49.2,10.0,0.0,5.9,1,0.00,0.02,0.02,1.68,50,-3297,247617,7556,10853,248,Bernd Leno,50,GKP,Fulham,Brentford,Fulham
268,249,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-360,5366,170,530,249,Saša Lukić,49,MID,Fulham,Brentford,Fulham
269,250,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1510,24756,0,1510,250,Kevin Mbabu,40,DEF,Fulham,Brentford,Fulham
270,251,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-28819,279259,8055,36874,251,Rodrigo Muniz Carvalho,57,FWD,Fulham,Brentford,Fulham
271,252,72,Aston Villa,7,True,2024-10-19T14:00:00Z,1,3,8,90,1,0,0,3,0,0,0,0,0,0,1,25,37.2,1.8,54.0,9.3,1,0.74,0.00,0.74,1.68,56,190929,704668,221150,30221,252,Raúl Jiménez,57,FWD,Fulham,Brentford,Fulham
272,253,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-21,696,0,21,253,Tim Ream,45,DEF,Fulham,Brentford,Fulham
273,254,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-95,3975,146,241,254,Harrison Reed,48,MID,Fulham,Brentford,Fulham
274,255,72,Aston Villa,1,True,2024-10-19T14:00:00Z,1,3,8,90,0,0,0,3,0,0,0,0,0,0,0,1,19.8,6.5,7.0,3.3,1,0.02,0.07,0.09,1.68,47,18743,1618053,74889,56146,255,Antonee Robinson,47,DEF,Fulham,Brentford,Fulham
275,256,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-292,5174,0,292,256,Jay Stansfield,50,FWD,Fulham,Brentford,Fulham
276,257,72,Aston Villa,1,True,2024-10-19T14:00:00Z,1,3,8,90,0,0,0,3,0,0,0,0,0,0,0,7,18.4,5.8,14.0,3.8,1,0.07,0.04,0.11,1.68,45,167,38146,1931,1764,257,Kenny Tete,45,DEF,Fulham,Brentford,Fulham
277,258,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2823,34412,299,3122,258,Carlos Vinícius Alves Morais,50,FWD,Fulham,Brentford,Fulham
278,259,72,Aston Villa,1,True,2024-10-19T14:00:00Z,1,3,8,10,0,0,0,0,0,0,0,0,0,0,0,4,1.4,2.0,0.0,0.3,0,0.00,0.01,0.01,0.06,53,-391,11798,314,705,259,Harry Wilson,53,MID,Fulham,Brentford,Fulham
279,579,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-446,13842,262,708,579,Ryan Sessegnon,43,DEF,Fulham,Brentford,Fulham
280,586,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-460,4490,62,522,586,Jorge Cuenca Barreno,44,DEF,Fulham,Brentford,Fulham
281,604,72,Aston Villa,0,True,2024-10-19T14:00:00Z,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-220,10481,506,726,604,Josh King,45,MID,Fulham,Brentford,Fulham
